index,w,w_mado,d
1568,"[0.04372164 0.07424618 0.02440864 0.08363621 0.01065985 0.0006893
 0.04737606 0.00436633 0.01225866 0.01171775 0.00648148 0.01894615
 0.00109406 0.04683395 0.00467936 0.06952925 0.05557355 0.01619765
 0.00057729 0.02426178 0.01976554 0.06774271 0.07548692 0.1416249
 0.00337596 0.06695994 0.03109524 0.0068579  0.02471678 0.00511895]",0.1197295283328034,30
1569,"[0.02869495 0.02355425 0.02152368 0.00229198 0.02777969 0.04797424
 0.00211489 0.03813169 0.05662972 0.03812865 0.03207071 0.04848753
 0.07994182 0.09470788 0.03499989 0.01615183 0.01283317 0.07838658
 0.02290734 0.03488313 0.02053667 0.05286499 0.00442739 0.0191055
 0.03124987 0.01179554 0.03204534 0.04151731 0.04406678 0.000197  ]",0.2127114010012886,30
1570,"[0.01665306 0.00108866 0.09217276 0.02711046 0.0312357  0.13777029
 0.14479337 0.01872161 0.02832638 0.00956968 0.03404471 0.02099983
 0.03728711 0.00086637 0.03624495 0.03573329 0.02141801 0.00538829
 0.01217795 0.02601262 0.05245719 0.01904649 0.0013088  0.00734919
 0.02918154 0.04785223 0.00359162 0.01471305 0.0722349  0.01464988]",0.3105819430388835,30
1571,"[0.04799189 0.07175947 0.05231356 0.00230155 0.03717726 0.02182192
 0.00301102 0.05537043 0.00753659 0.02952131 0.00864025 0.02777283
 0.09787198 0.00238274 0.06021252 0.03085232 0.08956363 0.04577876
 0.00995122 0.02349368 0.02952829 0.03147929 0.03752876 0.01328083
 0.03797776 0.02164057 0.06016004 0.00011277 0.00521209 0.03775467]",0.3071394422248582,30
1572,"[0.04169151 0.00653649 0.05093631 0.00204365 0.06086033 0.04896348
 0.04228248 0.07513842 0.01090217 0.006843   0.02500803 0.04499138
 0.00189076 0.04146089 0.02160977 0.03289186 0.12150871 0.02900778
 0.0025506  0.015177   0.01077283 0.03018991 0.0222233  0.01310314
 0.04252807 0.04047169 0.00322198 0.02689232 0.03007035 0.0982318 ]",0.2853586850933595,30
1573,"[2.98889902e-02 5.33226843e-02 5.48989314e-02 5.54832399e-02
 1.31129884e-01 2.86573345e-03 3.93830241e-02 2.42112695e-02
 1.95877593e-02 1.68324304e-02 1.27912309e-02 1.16247761e-02
 3.56213924e-02 4.82735785e-03 3.03061744e-03 7.11923356e-02
 1.57503645e-02 3.15344957e-03 3.23687694e-05 9.20439461e-02
 2.63905684e-04 1.09641371e-01 9.51044868e-03 7.59389977e-03
 3.91514438e-03 3.36831619e-02 1.67560629e-02 2.52538621e-02
 2.94570616e-02 8.62532959e-02]",0.31923918786438,30
1574,"[0.02518077 0.01129857 0.01736785 0.00371723 0.01447654 0.00828206
 0.08229476 0.09354072 0.09317114 0.01115443 0.00840995 0.00204255
 0.0360298  0.00389767 0.02863988 0.01538803 0.04808463 0.02753423
 0.08384334 0.00464662 0.00740398 0.01437276 0.12930411 0.01854774
 0.05627861 0.0101536  0.04494763 0.0419973  0.03129037 0.02670313]",0.4043928030513622,30
1575,"[0.05673816 0.00654297 0.05311423 0.00751942 0.01397183 0.01379508
 0.08807826 0.06731184 0.02615833 0.03001186 0.01099239 0.01403035
 0.00295534 0.0386833  0.09782685 0.00490432 0.12869233 0.06664821
 0.00935095 0.01409918 0.00803366 0.00971795 0.05810278 0.03963423
 0.08891325 0.0062835  0.01074033 0.01091122 0.00583534 0.01040252]",0.1766390288246563,30
1576,"[0.00719011 0.02467483 0.13714019 0.03345528 0.04383035 0.01923748
 0.01555497 0.05419124 0.0661102  0.00736285 0.03343789 0.02657533
 0.04701301 0.00111101 0.0489676  0.01840807 0.01716879 0.02305438
 0.01427672 0.00749194 0.00715948 0.03111173 0.08826299 0.00380007
 0.03337263 0.10131344 0.00265312 0.01251432 0.0689073  0.0046527 ]",0.2860754375624681,30
1577,"[0.00264563 0.01179853 0.04164715 0.02939212 0.05224492 0.05922635
 0.01105133 0.08057528 0.0050122  0.05072477 0.07506041 0.10883797
 0.01789785 0.01943583 0.04857612 0.07390023 0.05032745 0.06966165
 0.01106166 0.01465927 0.01417354 0.01007717 0.00725002 0.00367527
 0.02048969 0.03273783 0.0434154  0.00565522 0.00679285 0.02199629]",0.2446083653965388,30
1578,"[5.14140611e-02 2.48900413e-02 4.44783021e-02 3.28244825e-02
 5.09872167e-02 3.21286856e-02 9.04568137e-02 3.00222651e-03
 6.33032578e-03 3.94685283e-03 5.74493275e-02 9.35280169e-02
 3.30041118e-02 5.05656849e-02 9.76272004e-03 2.47259507e-02
 1.17054830e-02 3.76871283e-05 2.91305047e-03 2.60039837e-02
 1.00305042e-02 4.76635805e-02 6.15264278e-02 1.11581533e-01
 3.32630334e-02 1.02874316e-02 7.59967248e-03 1.66659537e-02
 3.80375235e-02 1.31893153e-02]",0.0280857073997394,30
1579,"[0.00814781 0.00169643 0.01110128 0.04619823 0.05408507 0.02998275
 0.05021987 0.00411298 0.02841559 0.00071502 0.01481335 0.04256707
 0.01118285 0.06033184 0.12368388 0.06865998 0.00332692 0.00670098
 0.22169984 0.01672523 0.01672176 0.02246586 0.01134696 0.00468919
 0.01005745 0.04921278 0.00719616 0.01082574 0.01249163 0.05062551]",0.2553292182226956,30
1580,"[0.01320961 0.05094203 0.07960461 0.01599933 0.05336133 0.02262504
 0.09157772 0.01470113 0.04896355 0.00933864 0.05947872 0.00801884
 0.0021735  0.03554037 0.0526856  0.05949384 0.03975124 0.03483681
 0.00215338 0.00706847 0.00051069 0.011795   0.05072622 0.06481693
 0.05962581 0.04889916 0.05158467 0.00668156 0.00075914 0.00307705]",0.0988690223532285,30
1581,"[0.01966933 0.03137363 0.01108572 0.03730753 0.05330622 0.00554211
 0.01663788 0.00375848 0.14728902 0.05403314 0.0213876  0.00413944
 0.0040053  0.01162448 0.00664735 0.05701099 0.04205379 0.07636402
 0.01542718 0.01172706 0.0349199  0.00903797 0.17555645 0.00059364
 0.01374486 0.0314933  0.02899987 0.00939876 0.02550573 0.04035924]",0.0745214645390303,30
1582,"[0.0009724  0.01728011 0.04710242 0.04357713 0.05133585 0.00125017
 0.03309984 0.00410795 0.00826923 0.0108464  0.01470194 0.01596301
 0.10169459 0.00364854 0.03105639 0.00961721 0.00166504 0.00880102
 0.13713635 0.04304801 0.09332705 0.01218148 0.02306575 0.15804576
 0.00877588 0.07101256 0.01489795 0.01899806 0.00957843 0.00494348]",0.2309275007138815,30
1583,"[0.03464032 0.04861343 0.00752633 0.01558272 0.0035888  0.00332539
 0.06503046 0.01093765 0.00486284 0.02368338 0.00241757 0.00862705
 0.01512751 0.02260824 0.00313239 0.17624188 0.04721971 0.04650664
 0.00404075 0.03165218 0.05556358 0.05477084 0.01045023 0.07797687
 0.00207159 0.05806768 0.02264461 0.06754489 0.04427457 0.0312699 ]",0.01052933901828,30
1584,"[0.01001365 0.05692135 0.0122875  0.01368268 0.01546008 0.0062596
 0.05960842 0.09466633 0.02371227 0.01159931 0.04340352 0.11191364
 0.01964888 0.01369581 0.0132422  0.01538121 0.02413974 0.00310325
 0.00497816 0.01548187 0.05493454 0.00057623 0.06031769 0.04795857
 0.02058261 0.05693006 0.03525661 0.03561867 0.02046965 0.09815591]",0.2690930666390042,30
1585,"[0.00666598 0.04995702 0.16195854 0.01034622 0.04446328 0.00148707
 0.09867609 0.0105432  0.0160791  0.02564232 0.03033814 0.00672775
 0.05835788 0.06021454 0.00733005 0.00864132 0.0254443  0.15634636
 0.03101502 0.00577128 0.00114374 0.00927742 0.00673071 0.03031551
 0.01033111 0.04754793 0.00539288 0.03627188 0.03199711 0.00498626]",0.3166892937509247,30
1586,"[0.13001737 0.03431439 0.06221553 0.0139859  0.03859025 0.00320597
 0.00282094 0.02214961 0.02732779 0.01361944 0.01735919 0.02318958
 0.01109635 0.01420675 0.02694389 0.0072787  0.03592308 0.03597682
 0.0004175  0.03914682 0.05518114 0.02406089 0.03896831 0.05088946
 0.00626807 0.05176881 0.04231495 0.05315233 0.05754973 0.06006045]",0.2812026599768623,30
1587,"[0.01491092 0.0833526  0.00961984 0.03998187 0.02752003 0.05155425
 0.00168833 0.00177111 0.04178809 0.03507587 0.04360542 0.0484899
 0.00435538 0.01279971 0.05128716 0.0557898  0.02400548 0.03337204
 0.07276985 0.07272641 0.03873705 0.01307892 0.00062871 0.1163162
 0.00791714 0.00498473 0.01627658 0.03382199 0.02403138 0.01774326]",0.2411970947061951,30
1588,"[0.01623333 0.03939897 0.09897238 0.01493317 0.09672616 0.04692019
 0.02092662 0.0600463  0.00565107 0.01956953 0.00749469 0.00733343
 0.0252939  0.02860883 0.02019229 0.00393872 0.013904   0.11762903
 0.07931892 0.02493166 0.01200922 0.00045616 0.00259971 0.03579015
 0.05740695 0.01310291 0.00324171 0.03991192 0.01966294 0.06779515]",0.1808102639612729,30
1589,"[0.00809358 0.06603275 0.02913142 0.05720975 0.01847486 0.02709519
 0.01792434 0.02986537 0.02013512 0.00709167 0.06738896 0.01287528
 0.02125341 0.00342055 0.00941384 0.00016306 0.06234321 0.07581881
 0.0336602  0.03298264 0.04196288 0.00706666 0.05813645 0.02650697
 0.03676198 0.01771252 0.09697746 0.03777809 0.055039   0.02168398]",0.1652384615554447,30
1590,"[0.0067223  0.11923846 0.01922318 0.03111013 0.00343224 0.00584903
 0.00081971 0.09094479 0.00077943 0.0089294  0.04573742 0.03062687
 0.04419462 0.19933026 0.0334216  0.0346871  0.03547439 0.00272751
 0.00625646 0.04269761 0.02176925 0.07348185 0.01066497 0.00037606
 0.04242496 0.01319102 0.00236198 0.03011465 0.00434828 0.0390645 ]",0.2627311783761887,30
1591,"[0.14841591 0.01326735 0.01964688 0.03393587 0.03563338 0.04658175
 0.03095995 0.03193184 0.02351012 0.00366583 0.00657277 0.02199654
 0.04668173 0.07130225 0.01671382 0.02128476 0.01212796 0.03905498
 0.03914191 0.0685215  0.00034415 0.00107131 0.00811295 0.01431194
 0.02751095 0.00782354 0.0395947  0.08623549 0.07364347 0.01040439]",0.2080381954587635,30
1592,"[0.02071953 0.03094789 0.04838741 0.00910226 0.04674461 0.04165957
 0.02259737 0.02597441 0.01203839 0.0103396  0.05622485 0.01321705
 0.03487608 0.09818442 0.04417864 0.00673962 0.00160005 0.026619
 0.03288305 0.00306662 0.03000871 0.07944589 0.05336837 0.04720571
 0.00647168 0.04932018 0.00763561 0.00178907 0.06452653 0.07412781]",0.0825788652342226,30
1593,"[0.06508395 0.02892929 0.0152158  0.00808924 0.02868377 0.04109701
 0.03233416 0.05792791 0.00613644 0.00204129 0.0089075  0.01687116
 0.04025792 0.03002304 0.00540544 0.04775088 0.11231181 0.01206716
 0.20479371 0.00061118 0.00032064 0.00569582 0.026233   0.05067363
 0.0325775  0.00715618 0.05021065 0.00489702 0.00747747 0.05021943]",0.3573503762504329,30
1594,"[0.02629685 0.03524944 0.01993756 0.06047494 0.02905512 0.05155557
 0.00054305 0.01418158 0.0560539  0.08774628 0.0245792  0.01963479
 0.09205507 0.01460955 0.01226286 0.10343141 0.03732475 0.00973022
 0.00225867 0.01484476 0.0607333  0.01018369 0.00663665 0.01501814
 0.00181849 0.00635734 0.03610999 0.03623347 0.094673   0.02041037]",0.2026660502688432,30
1595,"[0.01122924 0.01842596 0.02512338 0.01909725 0.01670566 0.02702608
 0.02351058 0.01799374 0.01804621 0.00939857 0.00831169 0.0046441
 0.03316366 0.01983567 0.01053208 0.06101072 0.04647177 0.02119026
 0.03330694 0.04594231 0.05451939 0.05027351 0.06627813 0.00995535
 0.1740078  0.02486057 0.06974392 0.00733653 0.02168985 0.05036907]",0.2197370447067116,30
1596,"[0.05172684 0.03353019 0.00376873 0.10939001 0.00425846 0.06189526
 0.01488941 0.0591865  0.02961648 0.09480142 0.04797962 0.1014852
 0.01061899 0.05583151 0.05392002 0.0048554  0.03083461 0.00391779
 0.05559918 0.03796685 0.01184506 0.00630433 0.01874255 0.00088293
 0.02140422 0.03901373 0.02316525 0.00410563 0.00703238 0.00143145]",0.0951532552242274,30
1597,"[2.95272930e-02 4.09812703e-02 1.61450867e-03 1.64274091e-02
 4.28350916e-02 3.96884677e-02 6.02027579e-02 3.23894178e-03
 3.79932121e-02 4.18032845e-03 1.01544663e-01 3.57117364e-04
 3.00962442e-02 6.92942132e-02 4.49153498e-02 3.12828123e-03
 2.41719188e-02 8.62863223e-02 1.29052643e-01 3.25792350e-02
 3.13906052e-02 3.96513990e-02 9.40832894e-05 2.36146200e-02
 5.08748965e-02 2.38348746e-03 7.09708833e-03 5.78960795e-03
 3.32578598e-03 3.76631577e-02]",0.0927552486662402,30
1598,"[0.04569888 0.00878524 0.02069371 0.02317016 0.01582124 0.02416552
 0.05286793 0.03603915 0.03205999 0.06227588 0.11934297 0.04664147
 0.01149541 0.03954254 0.00344213 0.050716   0.05499032 0.00716199
 0.02199499 0.02660081 0.01598421 0.06940186 0.01098238 0.00989826
 0.09577906 0.00864731 0.00222839 0.00838112 0.03092462 0.04426648]",0.2620577157657435,30
1599,"[0.06937589 0.00963813 0.01635733 0.00155793 0.00060757 0.01267158
 0.00327511 0.01712652 0.01837372 0.00335388 0.10289931 0.02539102
 0.00379476 0.00173362 0.07736992 0.00478788 0.04518978 0.02407906
 0.03805395 0.01853133 0.07243176 0.06470941 0.07728836 0.01541393
 0.00086138 0.09356166 0.01427137 0.05980061 0.06807646 0.03941678]",0.2222286294138578,30
1600,"[0.00772371 0.03467742 0.04282989 0.03417769 0.02218308 0.05738849
 0.00767891 0.03453335 0.03381085 0.02084809 0.00821622 0.00822879
 0.04488991 0.06756685 0.06114659 0.02714514 0.05725909 0.00665479
 0.06360521 0.05453574 0.04765471 0.0792904  0.03010856 0.01836276
 0.00181189 0.0273419  0.00017939 0.01463094 0.0462257  0.03929396]",0.2797179635158423,30
1601,"[0.00448235 0.00415487 0.01062673 0.01475206 0.0375418  0.07655348
 0.05507836 0.02621002 0.01497773 0.00528805 0.02552206 0.02771945
 0.15379036 0.00500733 0.01226634 0.01182249 0.00052945 0.06407498
 0.07343822 0.06806984 0.00337355 0.02446595 0.01228277 0.04045096
 0.03906116 0.03392728 0.01565626 0.01516275 0.10666788 0.01704545]",0.1360306279390173,30
1602,"[0.02104172 0.0114163  0.0775581  0.01573077 0.00860341 0.00041902
 0.00280655 0.05888005 0.00534227 0.03860597 0.00594757 0.05311122
 0.03283965 0.00424237 0.00942041 0.01694346 0.03913899 0.01457964
 0.03170984 0.01917157 0.00909733 0.03188979 0.10192585 0.05786721
 0.04137781 0.01241623 0.17613202 0.04740872 0.02240904 0.03196712]",0.083417521448279,30
1603,"[0.06348063 0.03064243 0.05453844 0.0075669  0.00143695 0.02499269
 0.00905818 0.01285531 0.00102408 0.01477276 0.07276249 0.02942547
 0.00035457 0.01305469 0.10419426 0.0788633  0.01238933 0.00539694
 0.00646213 0.01584638 0.11192552 0.05348937 0.03738669 0.07731414
 0.03752407 0.04854481 0.04546662 0.01889429 0.00035315 0.00998344]",0.2166647683256067,30
1604,"[0.00232658 0.03252228 0.02912205 0.02887606 0.01605646 0.02879195
 0.00581879 0.04606496 0.00449366 0.07145257 0.00321347 0.03997076
 0.04653338 0.05731502 0.09524878 0.0340494  0.01072942 0.01201935
 0.01271521 0.02946531 0.11762342 0.02555652 0.03887066 0.00910604
 0.01331367 0.01311271 0.09270699 0.05731213 0.01370724 0.01190514]",0.0914315775208837,30
1605,"[0.02346447 0.01870224 0.14068877 0.01296016 0.01068057 0.03200234
 0.01803633 0.00731046 0.02870282 0.0200168  0.00535201 0.00581903
 0.03316419 0.02703361 0.02493155 0.03246054 0.04081531 0.06986174
 0.08409171 0.00216479 0.06507402 0.03158715 0.05086442 0.06281965
 0.0476347  0.00722208 0.05942302 0.00694372 0.01283069 0.01734109]",0.1149113395146732,30
1606,"[0.0154501  0.04728542 0.05626115 0.02625157 0.0060268  0.00850033
 0.04644077 0.04920804 0.04188177 0.02473376 0.00143489 0.02880478
 0.02261078 0.12280198 0.00956405 0.00167773 0.00926091 0.00125041
 0.03880778 0.0029109  0.00666227 0.0403773  0.05712999 0.02976961
 0.00247037 0.04278776 0.00259064 0.0593643  0.0944421  0.10324176]",0.1525378837721504,30
1607,"[0.03363454 0.01329711 0.09879657 0.011263   0.02825857 0.03338652
 0.01921323 0.03526099 0.07505845 0.06009106 0.03275364 0.03283323
 0.03660431 0.00402323 0.00164609 0.02692439 0.02757884 0.07194611
 0.04778032 0.01952999 0.00866293 0.01838733 0.03975443 0.01044216
 0.02112257 0.03135893 0.00799423 0.00843009 0.04741321 0.09655392]",0.1952086101534057,30
1608,"[0.10294382 0.01672383 0.0817524  0.00315935 0.05409922 0.04370729
 0.00982221 0.01330676 0.00870302 0.09896823 0.0748729  0.04468016
 0.03030463 0.04387571 0.03355196 0.03027679 0.04013282 0.00186198
 0.01630967 0.03303997 0.0102197  0.01875101 0.01062665 0.07121069
 0.00894823 0.04240764 0.02185517 0.0051908  0.00558894 0.02310845]",0.0662966882283651,30
1609,"[0.01674475 0.01669074 0.01048873 0.00637358 0.051082   0.00520039
 0.00534027 0.04084085 0.08600103 0.00909266 0.00557595 0.08689658
 0.00266547 0.00099239 0.00285716 0.14536843 0.05223658 0.02353813
 0.064619   0.01676695 0.06690202 0.02212401 0.03624142 0.00440444
 0.05090332 0.05123061 0.02389426 0.05311859 0.02412183 0.01768785]",0.2364663204745242,30
1610,"[0.0773005  0.00179093 0.05305782 0.02025482 0.07121811 0.01539199
 0.15324523 0.02829761 0.07258787 0.02340227 0.055343   0.06728667
 0.06355259 0.01535014 0.00142277 0.01904889 0.00613435 0.01508165
 0.05054378 0.02485438 0.00180302 0.03396571 0.01354432 0.02430164
 0.02100628 0.02704133 0.01527669 0.00517421 0.00439206 0.01832937]",0.3495797162281361,30
1611,"[0.00867235 0.01469035 0.04027364 0.0093462  0.01180352 0.07301843
 0.01626032 0.00498985 0.0613973  0.02377442 0.11500659 0.02022552
 0.01241785 0.00832377 0.00852816 0.0786339  0.04685722 0.03655471
 0.04999029 0.00270336 0.01669726 0.03640142 0.09484982 0.08626454
 0.01215595 0.06215529 0.00260998 0.02007964 0.00991048 0.01540787]",0.2016916616013272,30
1612,"[6.88394647e-03 8.94371419e-03 5.42578495e-05 9.45762438e-02
 1.14726474e-01 3.34837321e-03 2.51028072e-02 8.17346660e-02
 1.30716155e-02 1.66647858e-02 2.14849722e-02 7.09747436e-02
 1.34505028e-02 3.47065286e-02 1.99311626e-02 2.48678334e-04
 1.59951151e-02 1.74429975e-02 1.56036365e-02 7.17181092e-03
 2.79584816e-02 4.37284998e-02 1.39821632e-02 2.84576915e-02
 3.63642101e-02 3.72593201e-02 3.31205805e-02 5.44612991e-02
 1.33360183e-01 9.19053956e-03]",0.2116776310530154,30
1613,"[0.01726738 0.08269076 0.01871749 0.07243738 0.01848092 0.00109234
 0.10690021 0.01346654 0.01301193 0.0811108  0.0057043  0.04973079
 0.02259272 0.02955312 0.02430132 0.00892912 0.01046691 0.02522668
 0.01537614 0.03047111 0.00864009 0.11149044 0.00877458 0.00138205
 0.0791176  0.00360536 0.0709948  0.02312203 0.01495701 0.03038807]",0.2234648394811767,30
1614,"[0.04118829 0.02308427 0.04151184 0.04630828 0.03244193 0.11155595
 0.00802634 0.0456393  0.01167756 0.01730223 0.01297927 0.00575114
 0.01445652 0.12960603 0.01497067 0.06512711 0.0290114  0.00344331
 0.00621432 0.06484668 0.00351617 0.10558998 0.03821848 0.0098081
 0.01184878 0.03738208 0.02849784 0.01110829 0.01298292 0.01590492]",0.2347516550624819,30
1615,"[0.00575313 0.01170939 0.03393924 0.00217131 0.01931374 0.0137657
 0.00340279 0.0385493  0.07683568 0.08797235 0.00164566 0.06453374
 0.02885652 0.00807313 0.00101574 0.0224168  0.11774422 0.02640679
 0.00021567 0.05548903 0.03461497 0.0047052  0.00115885 0.0087445
 0.00321637 0.03730335 0.07200516 0.10208465 0.05063408 0.06572292]",0.1344409037548121,30
1616,"[0.00803506 0.01323086 0.09539369 0.03879676 0.00806615 0.07276614
 0.0446081  0.00482173 0.0557843  0.0056426  0.03336253 0.11019024
 0.00503533 0.00694908 0.06737625 0.00154114 0.05587056 0.01631731
 0.04161703 0.00938214 0.03637933 0.02228134 0.00807567 0.04289233
 0.02671443 0.03130341 0.01620493 0.01779209 0.0274469  0.07612258]",0.1123095024801339,30
1617,"[1.25358533e-02 7.86269975e-03 6.99366349e-02 2.66582961e-02
 7.12677844e-03 2.16201118e-02 2.03268340e-01 5.87687746e-03
 2.44931130e-02 1.36674730e-02 1.39744150e-04 7.94654545e-02
 6.11733063e-02 3.19875804e-02 3.32508429e-02 1.06976056e-03
 7.23183080e-03 3.13553763e-02 1.34289497e-02 8.11584924e-02
 1.32183209e-02 3.78647810e-02 8.78128555e-02 7.00738168e-03
 2.94642241e-02 3.60663745e-02 3.20012465e-02 9.40546759e-03
 1.03432221e-02 3.50861026e-03]",0.3833771528003276,30
1618,"[0.00707919 0.00824213 0.0314253  0.08623806 0.05669499 0.01534779
 0.00311897 0.01475384 0.11293392 0.00744306 0.0292239  0.0029994
 0.07989054 0.00152161 0.05769025 0.05517013 0.02328276 0.00114797
 0.03470642 0.04343544 0.01829159 0.03476284 0.003332   0.01461289
 0.03432894 0.04952041 0.10297582 0.00652091 0.01966545 0.04364348]",0.2167320585006929,30
1619,"[0.01951474 0.01865802 0.00757177 0.01137115 0.01316215 0.07865303
 0.03929029 0.06626872 0.01079678 0.04115641 0.01439091 0.00821335
 0.08210485 0.01782721 0.02641793 0.06815405 0.0182329  0.02312832
 0.03050996 0.03231289 0.03723653 0.07721017 0.04264028 0.0314769
 0.01253953 0.09058785 0.01381018 0.03104501 0.01287066 0.02284745]",0.2228184311760563,30
1620,"[0.01486056 0.01192376 0.01629521 0.03042969 0.03927001 0.00732141
 0.00764125 0.08519054 0.03305496 0.01241763 0.0220776  0.04744761
 0.01245264 0.0063312  0.01338723 0.00298766 0.11522837 0.00102558
 0.0079221  0.06470408 0.09797653 0.05861249 0.01911881 0.03177152
 0.00813005 0.03568687 0.02406928 0.02741102 0.09150866 0.05374568]",0.3093142812996908,30
1621,"[0.0336844  0.00487334 0.03668894 0.01005871 0.0045033  0.01386906
 0.01121841 0.02218325 0.06667956 0.09084717 0.0238961  0.02633157
 0.02601176 0.00026518 0.03601508 0.01811448 0.01538755 0.00430991
 0.08664047 0.00499943 0.00346743 0.10033087 0.08318925 0.06425289
 0.05373399 0.11193398 0.01405059 0.02427659 0.00780709 0.00037963]",0.1092879660115006,30
1622,"[0.05255935 0.03349171 0.07418779 0.0072398  0.01891141 0.0452956
 0.0169675  0.01097793 0.03603836 0.08466807 0.01039357 0.02663857
 0.08760197 0.01813466 0.03350946 0.0508741  0.03583772 0.04848624
 0.04388284 0.04868097 0.03338474 0.04497015 0.02827553 0.02546366
 0.00530734 0.0048172  0.02331959 0.00749431 0.02971853 0.01287131]",0.1385221482866541,30
1623,"[0.02720429 0.01671004 0.05835168 0.02914837 0.01920652 0.00601564
 0.0563047  0.08143238 0.02321995 0.06360795 0.02237683 0.02616538
 0.00285586 0.03792794 0.05554775 0.08655382 0.00257711 0.01734998
 0.01710676 0.03981242 0.05151585 0.008168   0.02908529 0.0092228
 0.00380475 0.07091162 0.06484842 0.04584012 0.00713641 0.01999141]",0.0210735389686333,30
1624,"[0.00375516 0.0877624  0.01102342 0.03192025 0.00087169 0.01770853
 0.03850149 0.02416324 0.07709519 0.05408423 0.01286542 0.00542133
 0.01856699 0.00644315 0.00676283 0.05163056 0.05568685 0.07913173
 0.0002256  0.06220085 0.00764594 0.01292348 0.1393983  0.0225794
 0.01945901 0.03451666 0.02179448 0.01675039 0.06694257 0.01216887]",0.0965651636221312,30
1625,"[0.0112266  0.058532   0.01528586 0.0285804  0.01453878 0.01525188
 0.01093172 0.11473606 0.04234615 0.01508341 0.00703073 0.15474022
 0.01024705 0.01071551 0.02958379 0.01674766 0.00559209 0.00794531
 0.07949891 0.00502651 0.02650228 0.03276441 0.06469987 0.00115196
 0.00266596 0.04742643 0.03519315 0.06814493 0.06083021 0.00698017]",0.1848133817821078,30
1626,"[0.07012178 0.09276432 0.01387463 0.02924626 0.0195711  0.01426189
 0.00454223 0.0230986  0.01417038 0.01283475 0.02435864 0.01821569
 0.14307878 0.00853506 0.01757373 0.04624048 0.03806881 0.10013769
 0.08329156 0.02651968 0.02153586 0.00252685 0.03196323 0.02923939
 0.01609787 0.0419112  0.00313431 0.00388673 0.02021078 0.02898774]",0.4480031447539649,30
1627,"[8.14118658e-02 2.54874128e-02 2.06811624e-02 5.20214891e-02
 2.36365182e-02 2.43123300e-01 1.52375085e-02 2.02687016e-02
 1.05173782e-02 4.67179109e-02 1.41348748e-02 8.20436180e-03
 1.35030690e-03 2.17984221e-02 4.49345986e-03 5.91890804e-03
 2.48190504e-02 1.82960354e-03 2.19356639e-05 9.85682977e-04
 3.03668620e-02 1.62513594e-02 5.43676406e-02 6.39049557e-02
 2.56881583e-03 4.72423136e-02 1.98481641e-02 6.85448607e-02
 2.23928232e-02 5.18523521e-02]",0.5173028635707273,30
1628,"[0.20564131 0.00705772 0.00475021 0.02889045 0.01061963 0.08532474
 0.0055279  0.01562511 0.05086052 0.0368538  0.01955605 0.03592666
 0.08474515 0.00106439 0.0338068  0.01042979 0.00805358 0.02372247
 0.01731975 0.00457395 0.00808157 0.06437491 0.00350199 0.03758538
 0.03939735 0.05209355 0.00058298 0.03536357 0.05348713 0.0151816 ]",0.1868221634853703,30
1629,"[0.00785736 0.04143138 0.02256021 0.01737967 0.00666956 0.0871041
 0.04446838 0.02014308 0.00261602 0.00049083 0.04641645 0.00033516
 0.02358075 0.04017839 0.02866486 0.01063357 0.07135174 0.03354916
 0.02021864 0.05492651 0.00952639 0.01622507 0.02144927 0.10961377
 0.07860217 0.00691126 0.06545208 0.0127391  0.06019662 0.03870846]",0.1524350755119576,30
1630,"[0.04111919 0.00869661 0.04826498 0.0124522  0.12610494 0.03068908
 0.00639417 0.00998373 0.04162193 0.06176196 0.11875324 0.05771421
 0.00654327 0.00694385 0.04586751 0.01121779 0.00054576 0.03985993
 0.01945684 0.02570195 0.00123503 0.01137022 0.02357869 0.06024596
 0.0084622  0.03142442 0.03510793 0.02443956 0.02074157 0.06370126]",0.2221923454795246,30
1631,"[0.0207916  0.00082088 0.0460794  0.00377997 0.00458114 0.05456643
 0.02653434 0.04239082 0.04090495 0.09768152 0.05996271 0.02522893
 0.02415611 0.04643123 0.01440933 0.04394435 0.00158863 0.07379455
 0.0765697  0.01169909 0.0262313  0.01618898 0.09374238 0.03613815
 0.02897239 0.01912806 0.01000766 0.03265595 0.00282237 0.0181971 ]",0.0819321972150817,30
1632,"[4.83373455e-02 3.07201438e-02 8.91707204e-02 1.24212857e-02
 2.81895556e-02 2.46107149e-02 5.31192663e-02 2.13960089e-02
 8.49845001e-03 3.44293392e-03 2.57933859e-02 1.18867217e-02
 6.76637076e-03 8.19049793e-02 2.15038051e-03 4.14535716e-02
 1.66162520e-02 3.27028149e-02 2.70921989e-02 6.03758266e-03
 1.63509846e-01 1.55083749e-01 6.80644586e-05 1.73762898e-02
 2.62006138e-02 4.28040079e-03 3.13934813e-02 2.83618998e-02
 4.26983139e-04 9.87988434e-04]",0.4105853294293434,30
